Time_Stamp,Log_Source,Event_ID,Username,Source_IP,Destination_IP,Source_Port,Dest_Port,Event_Description,Category_Type
2025-10-20 00:32:56,SIEM,9091,user_a,192.168.1.2,192.168.1.10,27931,3389,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 00:32:57,EDR,4142,svc_account,192.168.1.2,192.168.1.3,16477,21,User admin_corp authenticated successfully via service 8618.,Auth_Fail
2025-10-20 01:05:56,SIEM,7691,user_a,192.168.1.1,1.1.1.1,41108,3389,User user_a authenticated successfully via service 8738.,Auth_Fail
2025-10-20 01:05:58,SIEM,4945,user_a,203.0.113.5,192.168.1.10,36873,22,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 02:12:00,Proxy,4840,user_a,192.168.1.4,203.0.113.1,24303,22,User admin_corp authenticated successfully via service 8216.,Network_Conn
2025-10-20 02:45:05,Firewall,1512,admin_corp,192.168.1.7,192.168.1.5,9797,80,User guest_ext authenticated successfully via service 8629.,Network_Conn
2025-10-20 01:39:06,Firewall,4546,user_a,192.168.1.1,203.0.113.3,15825,21,User svc_account authenticated successfully via service 8234.,Network_Conn
2025-10-20 02:45:15,Firewall,3383,user_a,192.168.1.2,203.0.113.1,27474,443,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 02:45:20,Firewall,5415,svc_account,192.168.1.7,192.168.1.3,58388,443,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 02:45:25,EDR,8059,svc_account,203.0.113.2,203.0.113.4,6160,22,User user_a authenticated successfully via service 8003.,Network_Conn
2025-10-20 00:33:06,EDR,7440,guest_ext,203.0.113.3,203.0.113.5,13348,22,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 01:39:21,SIEM,8283,guest_ext,192.168.1.6,203.0.113.5,9411,443,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 02:12:32,EDR,6699,svc_account,192.168.1.1,192.168.1.3,29616,21,User user_a authenticated successfully via service 8631.,Network_Conn
2025-10-20 02:12:36,EDR,1309,svc_account,203.0.113.5,192.168.1.3,57355,80,User guest_ext authenticated successfully via service 8423.,Auth_Fail
2025-10-20 00:33:10,SIEM,6878,svc_account,192.168.1.3,192.168.1.2,21427,21,User svc_account authenticated successfully via service 8112.,Network_Conn
2025-10-20 01:39:33,Firewall,5166,svc_account,203.0.113.4,203.0.113.5,50844,80,User user_a authenticated successfully via service 8545.,Network_Conn
2025-10-20 00:33:12,Proxy,8245,user_a,192.168.1.7,192.168.1.6,7641,21,User guest_ext authenticated successfully via service 8047.,Auth_Fail
2025-10-20 00:33:13,Proxy,6830,svc_account,192.168.1.9,192.168.1.6,64089,443,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 01a2edd426257015.,File_Write
2025-10-20 01:06:28,EDR,1689,user_a,192.168.1.10,192.168.1.9,16131,3389,Suspicious activity: Lazarus Group executed Emotet malware. File hash is cc47b0cbb3ba3f9c.,File_Write
2025-10-20 00:33:15,EDR,5855,user_a,192.168.1.1,192.168.1.7,38610,22,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 02:13:04,SIEM,8186,user_a,192.168.1.3,192.168.1.9,5717,22,Suspicious activity: APT29 executed TrickBot malware. File hash is fc0c2db1c1fc154e.,File_Write
2025-10-20 01:06:34,Firewall,8310,admin_corp,192.168.1.8,192.168.1.5,23790,22,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 02:13:12,SIEM,6918,svc_account,192.168.1.9,192.168.1.2,22556,80,User admin_corp authenticated successfully via service 8338.,Network_Conn
2025-10-20 01:39:57,EDR,1554,svc_account,192.168.1.7,192.168.1.4,47859,443,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 02:46:40,EDR,7306,user_a,192.168.1.8,203.0.113.1,56440,3389,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 02:13:24,EDR,8370,admin_corp,192.168.1.5,203.0.113.3,63304,3389,Suspicious activity: Lazarus Group executed Clop malware. File hash is 2cb4659674e7bc59.,File_Write
2025-10-20 00:33:22,Firewall,3813,guest_ext,192.168.1.10,203.0.113.5,10529,22,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 02:13:32,SIEM,5059,svc_account,192.168.1.4,192.168.1.2,44531,22,Suspicious activity: APT29 executed TrickBot malware. File hash is 9f92285057ea336f.,File_Write
2025-10-20 02:47:00,Firewall,4536,guest_ext,203.0.113.1,192.168.1.9,61450,22,User svc_account authenticated successfully via service 8659.,Network_Conn
2025-10-20 02:47:05,Firewall,2410,admin_corp,192.168.1.5,192.168.1.4,20324,21,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 02:47:10,Firewall,8544,guest_ext,192.168.1.4,203.0.113.1,50819,21,User admin_corp authenticated successfully via service 8801.,Auth_Fail
2025-10-20 01:40:21,SIEM,5209,guest_ext,192.168.1.3,192.168.1.8,8400,21,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 01:40:24,SIEM,8454,user_a,203.0.113.2,203.0.113.3,31535,443,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 00:33:29,Proxy,4747,guest_ext,192.168.1.3,203.0.113.3,43645,80,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 02:14:00,Proxy,9296,user_a,192.168.1.6,192.168.1.7,57635,22,User guest_ext authenticated successfully via service 8428.,Network_Conn
2025-10-20 01:07:02,Firewall,1557,admin_corp,203.0.113.2,203.0.113.4,27741,3389,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 02:47:40,Proxy,1337,svc_account,192.168.1.6,203.0.113.3,62004,21,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 02:14:12,SIEM,5032,admin_corp,192.168.1.10,192.168.1.9,53434,22,User svc_account authenticated successfully via service 8117.,Network_Conn
2025-10-20 02:14:16,SIEM,1979,admin_corp,192.168.1.1,192.168.1.7,26318,21,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 00:33:35,Proxy,5201,svc_account,192.168.1.5,203.0.113.1,26005,21,Suspicious activity: FIN7 executed Clop malware. File hash is 211f433841767d76.,File_Write
2025-10-20 02:48:00,Firewall,5299,svc_account,203.0.113.5,1.1.1.1,12100,22,User user_a authenticated successfully via service 8188.,Auth_Fail
2025-10-20 02:48:05,EDR,2441,admin_corp,192.168.1.4,192.168.1.3,25293,21,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 00:33:38,SIEM,7334,admin_corp,203.0.113.5,192.168.1.7,26128,80,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 01:40:57,Proxy,8053,guest_ext,192.168.1.6,203.0.113.2,45104,3389,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 01:07:20,EDR,3892,svc_account,192.168.1.5,192.168.1.9,61383,80,Suspicious activity: APT29 executed TrickBot malware. File hash is ea2ef12bc3dcdfbf.,File_Write
2025-10-20 00:33:41,Proxy,7099,svc_account,203.0.113.4,1.1.1.1,44284,443,User svc_account authenticated successfully via service 8159.,Network_Conn
2025-10-20 02:14:48,EDR,4950,admin_corp,192.168.1.4,203.0.113.3,9553,22,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 00:33:43,SIEM,2261,svc_account,203.0.113.2,192.168.1.1,51472,22,User user_a authenticated successfully via service 8917.,Network_Conn
2025-10-20 01:41:12,Firewall,4143,svc_account,192.168.1.7,192.168.1.9,64694,3389,User admin_corp authenticated successfully via service 8970.,Network_Conn
2025-10-20 02:48:45,EDR,1551,user_a,192.168.1.10,203.0.113.5,2827,3389,User user_a authenticated successfully via service 8475.,Auth_Fail
2025-10-20 01:07:32,Firewall,8352,svc_account,192.168.1.10,192.168.1.1,41983,22,Suspicious activity: APT29 executed TrickBot malware. File hash is 2f205515585b66c2.,File_Write
2025-10-20 01:07:34,Proxy,9173,admin_corp,203.0.113.3,1.1.1.1,46996,80,User admin_corp authenticated successfully via service 8713.,Network_Conn
2025-10-20 02:49:00,Proxy,9588,user_a,192.168.1.4,203.0.113.3,8915,3389,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 02:15:16,EDR,6386,guest_ext,192.168.1.1,192.168.1.7,54880,80,Suspicious activity: FIN7 executed QakBot malware. File hash is f4e2163f5c46181c.,File_Write
2025-10-20 01:41:30,SIEM,9567,svc_account,192.168.1.2,192.168.1.10,65026,3389,User user_a authenticated successfully via service 8094.,Auth_Fail
2025-10-20 01:41:33,SIEM,4952,svc_account,192.168.1.10,192.168.1.5,26624,22,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 02:49:20,SIEM,9765,guest_ext,192.168.1.10,192.168.1.9,29197,443,User admin_corp authenticated successfully via service 8947.,Auth_Fail
2025-10-20 02:49:25,SIEM,6973,svc_account,192.168.1.1,192.168.1.10,3649,21,User user_a authenticated successfully via service 8890.,Auth_Fail
2025-10-20 02:49:30,EDR,4460,guest_ext,203.0.113.5,192.168.1.3,18228,22,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 01:41:45,EDR,7783,user_a,192.168.1.9,203.0.113.1,58454,80,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 01:41:48,Firewall,5499,svc_account,203.0.113.3,203.0.113.4,50713,3389,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 02:15:48,Proxy,6159,user_a,203.0.113.5,192.168.1.10,22404,80,User admin_corp authenticated successfully via service 8101.,Auth_Fail
2025-10-20 01:41:54,SIEM,8234,admin_corp,203.0.113.3,192.168.1.6,34659,22,Suspicious activity: WIZARD SPIDER executed Clop malware. File hash is 648de6e989bda792.,File_Write
2025-10-20 01:07:58,Firewall,5841,svc_account,192.168.1.5,192.168.1.7,27001,80,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 01:42:00,Firewall,1768,admin_corp,203.0.113.5,203.0.113.4,26006,443,Suspicious activity: FIN7 executed TrickBot malware. File hash is 21e8e1297f32a3ec.,File_Write
2025-10-20 02:16:04,SIEM,7793,svc_account,192.168.1.8,1.1.1.1,63364,22,User svc_account authenticated successfully via service 8373.,Auth_Fail
2025-10-20 01:08:04,Firewall,1569,admin_corp,192.168.1.4,192.168.1.3,45858,22,User user_a authenticated successfully via service 8052.,Auth_Fail
2025-10-20 01:42:09,Firewall,3770,user_a,203.0.113.2,192.168.1.10,44171,22,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 02:50:20,Firewall,9216,user_a,203.0.113.5,192.168.1.5,52262,22,User admin_corp authenticated successfully via service 8716.,Network_Conn
2025-10-20 02:16:20,SIEM,7476,svc_account,192.168.1.9,192.168.1.6,53667,443,User user_a authenticated successfully via service 8552.,Network_Conn
2025-10-20 00:34:06,EDR,5142,guest_ext,192.168.1.10,192.168.1.1,62388,21,User guest_ext authenticated successfully via service 8010.,Auth_Fail
2025-10-20 02:16:28,SIEM,3053,user_a,192.168.1.3,203.0.113.2,62558,80,User user_a authenticated successfully via service 8236.,Auth_Fail
2025-10-20 02:50:40,EDR,8164,admin_corp,192.168.1.3,203.0.113.2,27004,3389,User guest_ext authenticated successfully via service 8062.,Auth_Fail
2025-10-20 00:34:09,Firewall,8797,svc_account,203.0.113.4,1.1.1.1,47942,443,User admin_corp authenticated successfully via service 8174.,Auth_Fail
2025-10-20 01:08:20,SIEM,9971,guest_ext,192.168.1.4,192.168.1.6,26583,22,User user_a authenticated successfully via service 8936.,Network_Conn
2025-10-20 02:16:44,Firewall,3407,guest_ext,192.168.1.5,192.168.1.3,60811,443,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 02:51:00,EDR,6415,guest_ext,203.0.113.5,192.168.1.1,37730,22,User admin_corp authenticated successfully via service 8998.,Auth_Fail
2025-10-20 01:42:39,EDR,3316,admin_corp,203.0.113.1,192.168.1.2,37515,3389,Suspicious activity: WIZARD SPIDER executed LockBit malware. File hash is 2b73fcac5fdf8233.,File_Write
2025-10-20 01:08:28,EDR,7414,user_a,203.0.113.2,203.0.113.1,27435,443,User svc_account authenticated successfully via service 8889.,Network_Conn
2025-10-20 00:34:15,EDR,9160,svc_account,192.168.1.8,192.168.1.8,26842,80,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 02:17:04,Firewall,6330,user_a,192.168.1.9,192.168.1.1,36050,80,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 01:42:51,SIEM,6656,svc_account,203.0.113.4,192.168.1.9,42234,443,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 00:34:18,EDR,5719,guest_ext,192.168.1.3,203.0.113.3,10819,443,Suspicious activity: Lazarus Group executed QakBot malware. File hash is 98f7d018b181b9af.,File_Write
2025-10-20 00:34:19,EDR,1762,guest_ext,192.168.1.4,203.0.113.1,27160,443,User user_a authenticated successfully via service 8392.,Network_Conn
2025-10-20 01:08:40,Firewall,5416,admin_corp,203.0.113.2,1.1.1.1,50054,22,User svc_account authenticated successfully via service 8524.,Network_Conn
2025-10-20 02:17:24,Proxy,7826,svc_account,203.0.113.5,192.168.1.7,15347,80,User admin_corp authenticated successfully via service 8857.,Auth_Fail
2025-10-20 02:17:28,Proxy,6285,svc_account,192.168.1.2,192.168.1.10,44472,443,User admin_corp authenticated successfully via service 8877.,Network_Conn
2025-10-20 02:17:32,Proxy,6712,admin_corp,192.168.1.5,192.168.1.9,11843,3389,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 02:52:00,Proxy,9035,admin_corp,203.0.113.5,1.1.1.1,40150,80,User guest_ext authenticated successfully via service 8783.,Network_Conn
2025-10-20 00:34:25,EDR,9734,admin_corp,203.0.113.4,192.168.1.4,57486,443,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 02:52:10,Proxy,7305,svc_account,203.0.113.5,192.168.1.9,35055,3389,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 02:52:15,Proxy,9198,admin_corp,192.168.1.10,192.168.1.3,33272,21,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 00:34:28,Proxy,6593,svc_account,192.168.1.6,192.168.1.6,10504,22,User guest_ext authenticated successfully via service 8522.,Network_Conn
2025-10-20 00:34:29,Proxy,8529,admin_corp,192.168.1.2,192.168.1.8,13842,22,User guest_ext authenticated successfully via service 8277.,Network_Conn
2025-10-20 01:43:30,Firewall,5719,admin_corp,192.168.1.9,192.168.1.1,36989,443,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 00:34:31,SIEM,4320,user_a,203.0.113.2,203.0.113.2,60946,21,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 02:18:08,Proxy,1021,user_a,203.0.113.1,192.168.1.10,7575,3389,User svc_account authenticated successfully via service 8973.,Network_Conn
2025-10-20 00:34:33,Proxy,1755,svc_account,203.0.113.4,1.1.1.1,62986,443,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 00:34:34,SIEM,8633,user_a,192.168.1.4,192.168.1.2,22446,21,User svc_account authenticated successfully via service 8831.,Auth_Fail
2025-10-20 02:52:55,Proxy,3383,user_a,203.0.113.4,203.0.113.5,21865,22,Suspicious activity: FIN7 executed QakBot malware. File hash is ebab8e5045c7b807.,File_Write
2025-10-20 02:18:24,Proxy,1520,guest_ext,203.0.113.3,203.0.113.5,11957,443,User svc_account authenticated successfully via service 8482.,Network_Conn
2025-10-20 01:09:14,Proxy,8899,admin_corp,192.168.1.3,192.168.1.8,63989,80,User guest_ext authenticated successfully via service 8932.,Auth_Fail
2025-10-20 01:43:54,SIEM,1149,user_a,203.0.113.4,192.168.1.4,1301,443,Suspicious activity: WIZARD SPIDER executed TrickBot malware. File hash is 1fdb704438980f68.,File_Write
2025-10-20 01:09:18,SIEM,5756,guest_ext,203.0.113.5,1.1.1.1,57655,3389,User guest_ext authenticated successfully via service 8662.,Network_Conn
2025-10-20 00:34:40,Firewall,9145,admin_corp,192.168.1.6,192.168.1.7,48847,80,User guest_ext authenticated successfully via service 8826.,Network_Conn
2025-10-20 01:09:22,SIEM,8551,svc_account,192.168.1.7,203.0.113.1,17726,22,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 02:53:30,EDR,4707,admin_corp,192.168.1.7,192.168.1.9,61537,21,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is 87c1af0f5bd9010d.,File_Write
2025-10-20 02:18:52,Proxy,9583,svc_account,192.168.1.1,192.168.1.2,61351,3389,User svc_account authenticated successfully via service 8812.,Network_Conn
2025-10-20 00:34:44,Firewall,1320,svc_account,203.0.113.2,192.168.1.8,13338,80,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 01:09:30,EDR,8391,user_a,192.168.1.5,1.1.1.1,62900,80,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 02:53:50,EDR,4006,svc_account,192.168.1.1,192.168.1.1,27317,22,User svc_account authenticated successfully via service 8608.,Network_Conn
2025-10-20 00:34:47,EDR,5030,user_a,192.168.1.9,203.0.113.5,52994,443,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 02:54:00,Proxy,5307,svc_account,192.168.1.5,203.0.113.3,32878,443,User user_a authenticated successfully via service 8345.,Auth_Fail
2025-10-20 01:09:38,Firewall,2807,svc_account,203.0.113.3,192.168.1.4,1273,80,User svc_account authenticated successfully via service 8768.,Network_Conn
2025-10-20 02:54:10,Proxy,6811,guest_ext,203.0.113.4,192.168.1.10,3892,22,User svc_account authenticated successfully via service 8218.,Auth_Fail
2025-10-20 00:34:51,Proxy,1718,svc_account,192.168.1.8,192.168.1.2,29339,21,User user_a authenticated successfully via service 8818.,Network_Conn
2025-10-20 00:34:52,Proxy,2526,user_a,192.168.1.1,192.168.1.2,13156,80,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 01:44:39,EDR,4509,user_a,192.168.1.10,192.168.1.6,23263,80,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is 2ad67a3c37c5aad9.,File_Write
2025-10-20 02:19:36,Firewall,6006,user_a,203.0.113.5,1.1.1.1,56048,443,User guest_ext authenticated successfully via service 8978.,Network_Conn
2025-10-20 02:54:35,Firewall,1908,guest_ext,203.0.113.3,192.168.1.7,56340,3389,User user_a authenticated successfully via service 8951.,Network_Conn
2025-10-20 01:44:48,SIEM,4412,user_a,192.168.1.6,203.0.113.3,2902,443,User admin_corp authenticated successfully via service 8711.,Network_Conn
2025-10-20 02:54:45,SIEM,7617,admin_corp,192.168.1.2,192.168.1.4,27113,80,Suspicious activity: Lazarus Group executed TrickBot malware. File hash is 407b7859278ad174.,File_Write
2025-10-20 01:09:56,EDR,1976,svc_account,192.168.1.5,192.168.1.10,24570,22,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 02:19:56,Firewall,5118,svc_account,203.0.113.2,203.0.113.2,37019,3389,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 00:35:00,Proxy,6610,guest_ext,192.168.1.4,192.168.1.8,24870,3389,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 02:20:04,SIEM,4186,svc_account,192.168.1.9,192.168.1.10,58723,80,User admin_corp authenticated successfully via service 8817.,Auth_Fail
2025-10-20 02:55:10,SIEM,8544,svc_account,203.0.113.1,192.168.1.9,37683,3389,User svc_account authenticated successfully via service 8104.,Network_Conn
2025-10-20 01:10:06,EDR,6618,svc_account,192.168.1.4,192.168.1.2,9772,3389,User user_a authenticated successfully via service 8473.,Network_Conn
2025-10-20 00:35:04,Firewall,8518,svc_account,192.168.1.4,192.168.1.1,43163,80,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 00:35:05,Proxy,7399,guest_ext,203.0.113.3,192.168.1.8,48022,443,Suspicious activity: FIN7 executed QakBot malware. File hash is 0f044cc58789bc13.,File_Write
2025-10-20 01:45:18,SIEM,4776,svc_account,192.168.1.5,203.0.113.2,27587,22,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 00:35:07,Firewall,9910,guest_ext,203.0.113.1,203.0.113.5,41411,443,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 02:55:40,Proxy,6987,guest_ext,192.168.1.6,1.1.1.1,18717,80,User guest_ext authenticated successfully via service 8465.,Network_Conn
2025-10-20 01:45:27,Firewall,5689,admin_corp,203.0.113.5,192.168.1.3,46481,443,User admin_corp authenticated successfully via service 8269.,Network_Conn
2025-10-20 01:45:30,Proxy,3407,svc_account,203.0.113.1,192.168.1.6,25553,21,Suspicious activity: FIN7 executed Clop malware. File hash is 338d816ffae6aad7.,File_Write
2025-10-20 02:20:44,SIEM,8113,guest_ext,192.168.1.3,1.1.1.1,54829,21,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 01:45:36,EDR,4097,user_a,192.168.1.3,192.168.1.7,58422,3389,User user_a authenticated successfully via service 8821.,Auth_Fail
2025-10-20 02:20:52,Firewall,1044,admin_corp,203.0.113.5,1.1.1.1,28684,21,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 01:45:42,EDR,7161,guest_ext,192.168.1.7,1.1.1.1,55509,443,User svc_account authenticated successfully via service 8716.,Auth_Fail
2025-10-20 02:56:15,EDR,8313,svc_account,192.168.1.3,192.168.1.4,37350,80,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 02:21:04,SIEM,1856,admin_corp,192.168.1.8,203.0.113.3,7807,22,User guest_ext authenticated successfully via service 8751.,Network_Conn
2025-10-20 01:45:51,Proxy,4464,guest_ext,192.168.1.9,1.1.1.1,38484,443,User svc_account authenticated successfully via service 8038.,Auth_Fail
2025-10-20 01:10:36,EDR,5370,user_a,192.168.1.8,203.0.113.2,21062,21,User svc_account authenticated successfully via service 8776.,Auth_Fail
2025-10-20 01:45:57,EDR,4415,user_a,192.168.1.8,1.1.1.1,53976,80,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 01:10:40,Proxy,4323,admin_corp,192.168.1.8,203.0.113.1,44987,21,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 02:56:45,Firewall,6016,svc_account,203.0.113.1,192.168.1.9,10260,3389,Suspicious activity: FIN7 executed Clop malware. File hash is a75c2bc166e29de7.,File_Write
2025-10-20 02:56:50,SIEM,2825,svc_account,192.168.1.7,192.168.1.10,4741,80,Suspicious activity: Lazarus Group executed Clop malware. File hash is 79208b5c42f1dfd6.,File_Write
2025-10-20 01:10:46,Firewall,8327,admin_corp,203.0.113.4,192.168.1.3,2866,80,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 02:21:36,EDR,4131,user_a,192.168.1.6,1.1.1.1,20341,443,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 02:21:40,Proxy,9657,guest_ext,192.168.1.8,203.0.113.1,20957,3389,User guest_ext authenticated successfully via service 8943.,Auth_Fail
2025-10-20 02:21:44,Proxy,1570,guest_ext,192.168.1.9,192.168.1.3,23075,21,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 00:35:27,Proxy,4901,user_a,192.168.1.2,192.168.1.3,28436,22,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 01:46:24,SIEM,3671,svc_account,203.0.113.2,192.168.1.5,42972,80,User guest_ext authenticated successfully via service 8569.,Auth_Fail
2025-10-20 02:21:56,EDR,2142,guest_ext,192.168.1.10,192.168.1.4,13427,21,User svc_account authenticated successfully via service 8724.,Network_Conn
2025-10-20 02:57:30,EDR,4762,user_a,203.0.113.5,192.168.1.9,27880,80,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 00:35:31,SIEM,5508,user_a,203.0.113.5,203.0.113.1,30481,3389,User guest_ext authenticated successfully via service 8118.,Network_Conn
2025-10-20 02:22:08,SIEM,3472,admin_corp,192.168.1.6,192.168.1.8,59069,21,User admin_corp authenticated successfully via service 8550.,Auth_Fail
2025-10-20 01:11:06,Proxy,1678,user_a,192.168.1.7,192.168.1.9,24913,443,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 02:57:50,EDR,6593,svc_account,192.168.1.1,203.0.113.2,13359,80,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 00:35:35,EDR,9285,guest_ext,192.168.1.2,203.0.113.2,7027,22,User guest_ext authenticated successfully via service 8708.,Auth_Fail
2025-10-20 01:46:48,SIEM,7194,svc_account,203.0.113.5,192.168.1.3,40040,80,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 02:22:28,Proxy,6119,admin_corp,192.168.1.3,203.0.113.4,32769,22,User svc_account authenticated successfully via service 8896.,Auth_Fail
2025-10-20 01:46:54,EDR,1355,guest_ext,203.0.113.1,192.168.1.3,56035,3389,User guest_ext authenticated successfully via service 8661.,Auth_Fail
2025-10-20 01:11:18,EDR,1011,admin_corp,192.168.1.1,192.168.1.6,63904,3389,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 02:22:40,Firewall,7661,guest_ext,192.168.1.2,203.0.113.1,11415,21,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 00:35:41,Proxy,3805,admin_corp,192.168.1.8,203.0.113.2,15540,3389,Suspicious activity: Lazarus Group executed TrickBot malware. File hash is 48bc518627ca4485.,File_Write
2025-10-20 02:22:48,EDR,4545,user_a,192.168.1.8,192.168.1.3,10988,21,User guest_ext authenticated successfully via service 8935.,Network_Conn
